token_ID,filename,category,word,POS,rel
2149,brainiac_male,man,men,knows,VERB,nsubj
2158,brainiac_male,man,men,doing,VERB,nsubj
2170,brainiac_male,man,men,is,VERB,nsubj
2249,brainiac_male,student,other,bright,ADJ,amod
2309,brainiac_male,they,other,are,VERB,nsubj
2381,brainiac_male,they,other,sent,VERB,nsubj
2429,brainiac_male,parents,other,thought,VERB,nsubj
2437,brainiac_male,peers,men,were,VERB,nsubj
2448,brainiac_male,parents,other,met,VERB,nsubj
2488,brainiac_male,woman,women,intelligent,ADJ,amod
2547,brainiac_male,people,other,come,VERB,nsubj
2564,brainiac_male,people,other,smartest,ADJ,amod
2590,brainiac_male,friends,other,had,VERB,dobj
2613,brainiac_male,talents,other,grew,VERB,nsubj
2636,brainiac_male,scientist,other,brilliant,ADJ,amod
2721,brainiac_male,kids,other,other,ADJ,amod
2763,brainiac_male,shareholder,other,major,ADJ,amod
2814,brainiac_male,friends,other,forget,VERB,nsubj
2858,brainiac_male,everyone,other,was,VERB,nsubj
2863,brainiac_male,everyone,other,were,VERB,nsubj
2874,brainiac_male,father,men,is,VERB,nsubj
2933,brainiac_male,leader,other,creative,ADJ,amod
2960,brainiac_male,girl,women,good,ADJ,amod
2965,brainiac_male,people,other,learn,VERB,nsubj
3010,brainiac_male,man,men,was,VERB,nsubj
3020,brainiac_male,man,men,figure,VERB,nsubj
3058,brainiac_male,girl,women,smart,ADJ,amod
3134,brainiac_male,leader,other,natural,ADJ,amod
3241,brainiac_male,kids,other,helping,VERB,dobj
3247,brainiac_male,kids,other,read,VERB,nsubj
3284,brainiac_male,writer,other,excellent,ADJ,amod
3297,brainiac_male,member,other,respected,ADJ,amod
3340,brainiac_male,people,other,other,ADJ,amod
3341,brainiac_male,people,other,had,VERB,nsubj
3370,brainiac_male,parents,other,are,VERB,nsubj
3389,brainiac_male,leader,other,great,ADJ,amod
3502,brainiac_male,woman,women,was,VERB,nsubj
3538,brainiac_male,friends,other,sought,VERB,nsubj
3563,brainiac_male,man,men,is,VERB,nsubj
3573,brainiac_male,man,men,thinking,VERB,nsubj
3625,brainiac_male,friends,other,seek,VERB,nsubj
3790,brainiac_male,people,other,other,ADJ,amod
3797,brainiac_male,man,men,new,ADJ,amod
3812,brainiac_male,man,men,new,ADJ,amod
3814,brainiac_male,man,men,improve,VERB,dobj
3867,brainiac_male,himself,men,hung,VERB,nsubj
3889,brainiac_male,student,other,great,ADJ,amod
3898,brainiac_male,everyone,other,noah,NOUN,amod
3960,brainiac_male,classmates,other,boast,VERB,nsubj
3969,brainiac_male,person,other,smartest,ADJ,amod
3976,brainiac_male,man,men,is,VERB,nsubj
4063,brainiac_male,educator,other,certified,VERB,amod
4083,brainiac_male,person,other,only,ADJ,amod
4084,brainiac_male,person,other,is,VERB,nsubj
4093,brainiac_male,you,other,know,VERB,nsubj
4144,brainiac_male,person,other,regular,ADJ,amod
4155,brainiac_male,scientist,other,has,VERB,nsubj
4166,brainiac_male,scientist,other,is,VERB,nsubj
4216,brainiac_male,friend,other,great,ADJ,amod
4223,brainiac_male,friend,other,has,VERB,dobj
4231,brainiac_male,everyone,other,help,VERB,dobj
4235,brainiac_male,friend,other,has,VERB,dobj
4277,brainiac_male,athlete,other,natural,ADJ,amod
4406,brainiac_male,life,other,spent,VERB,amod
4460,brainiac_male,she,women,is,VERB,nsubj
4465,brainiac_male,person,other,caring,ADJ,amod
4555,brainiac_male,friends,other,mist,VERB,nsubj
4577,brainiac_male,you,other,ask,VERB,nsubj
4593,brainiac_male,you,other,ask,VERB,nsubj
4608,brainiac_male,you,other,ask,VERB,nsubj
4753,brainiac_male,organization,other,prestigious,ADJ,amod
4790,brainiac_male,man,men,shows,VERB,dobj
4843,brainiac_male,physicist,other,theoretical,ADJ,amod
4917,brainiac_male,friends,other,ask,VERB,nsubj
5064,brainiac_male,children,other,other,ADJ,amod
5184,brainiac_male,parents,other,foster,ADJ,amod
5210,brainiac_male,person,other,smartest,ADJ,amod
5310,brainiac_male,people,other,other,ADJ,amod
5311,brainiac_male,people,other,do,VERB,nsubj
5354,brainiac_male,man,men,was,VERB,nsubj
5421,brainiac_male,anyone,other,outsmart,VERB,dobj
5563,brainiac_male,people,other,gifted,ADJ,amod
5637,brainiac_male,parents,other,were,VERB,nsubj
5642,brainiac_male,intellect,other,noah,ADJ,amod
5646,brainiac_male,parents,other,gave,VERB,nsubj
5709,brainiac_male,she,women,adds,VERB,nsubj
5733,brainiac_male,students,other,medical,ADJ,amod
5756,brainiac_male,you,other,know,VERB,nsubj
5772,brainiac_male,people,other,thinking,VERB,nsubj
5777,brainiac_male,people,other,saying,VERB,nsubj
5787,brainiac_male,person,other,intelligent,ADJ,amod
5788,brainiac_male,person,other,makes,VERB,dobj
5856,brainiac_male,friends,other,rely,VERB,nsubj
5932,brainiac_male,he,men,reads,VERB,nsubj
5948,brainiac_male,classes,other,taking,VERB,dobj
6109,brainiac_male,professor,other,is,VERB,nsubj
6111,brainiac_male,man,men,is,VERB,nsubj
6157,brainiac_male,class,other,complete,VERB,dobj
6166,brainiac_male,teacher,other,find,VERB,dobj
6185,brainiac_male,mother,women,is,VERB,nsubj
6190,brainiac_male,member,other,spoken,VERB,amod
6222,brainiac_male,parents,other,are,VERB,nsubj
6346,brainiac_male,you,other,know,VERB,nsubj
6355,brainiac_male,you,other,been,VERB,nsubj
6480,brainiac_male,friends,other,new,ADJ,amod
6481,brainiac_male,friends,other,making,VERB,dobj
6508,brainiac_male,anyone,other,outsmart,VERB,dobj
6537,brainiac_male,professors,other,are,VERB,nsubj
6577,brainiac_male,kids,other,other,ADJ,amod
6585,brainiac_male,you,other,see,VERB,nsubj
6647,brainiac_male,students,other,sought,VERB,nsubj
6713,brainiac_male,listener,other,great,ADJ,amod
6740,brainiac_male,businessman,men,successful,ADJ,amod
6775,brainiac_male,classmates,other,seek,VERB,nsubj
6897,brainiac_male,everyone,other,impress,VERB,dobj
7031,brainiac_male,she,women,deny,VERB,dobj
7035,brainiac_male,you,other,going,VERB,nsubj
7111,brainiac_male,people,other,went,VERB,nsubj
7141,brainiac_male,family,other,are,VERB,nsubj
7159,brainiac_male,person,other,outshine,VERB,dobj
7187,brainiac_male,people,other,come,VERB,nsubj
7231,brainiac_male,parents,other,are,VERB,nsubj
7234,brainiac_male,teachers,other,great,ADJ,amod
7260,brainiac_male,others,other,help,VERB,dobj
7280,brainiac_male,she,women,is,VERB,nsubj
7292,brainiac_male,she,women,asking,VERB,nsubj
7305,brainiac_male,she,women,does,VERB,nsubj
7308,brainiac_male,she,women,trying,VERB,nsubj
7324,brainiac_male,she,women,has,VERB,nsubj
7334,brainiac_male,others,other,understand,VERB,nsubj
7338,brainiac_male,she,women,'s,VERB,nsubj
7346,brainiac_male,she,women,communicate,VERB,nsubj
7446,brainiac_male,life,other,whole,ADJ,amod
7519,brainiac_male,student,other,gifted,ADJ,amod
7550,brainiac_male,student,other,bright,ADJ,amod
7630,brainiac_male,team,other,helping,VERB,dobj
7739,brainiac_male,life,other,difficult,ADJ,amod
7740,brainiac_male,life,other,had,VERB,dobj
7771,brainiac_male,boy,men,little,ADJ,amod
7845,brainiac_male,person,other,only,ADJ,amod
7870,brainiac_male,person,other,smartest,ADJ,amod
7903,brainiac_male,she,women,understand,VERB,nsubj
7909,brainiac_male,she,women,graduated,VERB,nsubj
7918,brainiac_male,she,women,spends,VERB,nsubj
7920,brainiac_male,she,women,'s,VERB,nsubj
7933,brainiac_male,she,women,'s,VERB,nsubj
7937,brainiac_male,she,women,is,VERB,nsubj
7943,brainiac_male,she,women,'s,VERB,nsubj
7955,brainiac_male,friends,other,remember,VERB,nsubj
7959,brainiac_male,she,women,'s,VERB,nsubj
7963,brainiac_male,person,other,kind,ADJ,amod
7968,brainiac_male,others,other,helping,VERB,dobj
7980,brainiac_male,woman,women,is,VERB,nsubj
8017,brainiac_male,intellect,other,blowing,VERB,amod
8018,brainiac_male,intellect,other,racing,VERB,dobj
8071,brainiac_male,kid,other,smartest,ADJ,amod
8090,brainiac_male,parents,other,were,VERB,nsubj
8141,brainiac_male,genius,other,brainiac,ADJ,amod
8303,brainiac_male,parents,other,were,VERB,nsubj
8382,brainiac_male,friend,other,best,ADJ,amod
8401,brainiac_male,them,other,go,VERB,nsubj
8422,brainiac_male,mother,women,have,VERB,dobj
8445,brainiac_male,person,other,own,ADJ,amod
8575,brainiac_male,you,other,going,VERB,nsubj
8630,brainiac_male,others,other,help,VERB,dobj
8667,brainiac_male,man,men,was,VERB,nsubj
8677,brainiac_male,man,men,solve,VERB,nsubj
8710,brainiac_male,kids,other,most,ADJ,amod
8790,brainiac_male,parents,other,were,VERB,nsubj
8858,brainiac_male,he,men,been,VERB,nsubj
8863,brainiac_male,he,men,questioning,VERB,nsubj
9038,brainiac_male,people,other,make,VERB,nsubj
9077,brainiac_male,she,women,finds,VERB,nsubj
9080,brainiac_male,she,women,'s,VERB,nsubj
9085,brainiac_male,she,women,'s,VERB,nsubj
9092,brainiac_male,she,women,remember,VERB,nsubj
9097,brainiac_male,she,women,did,VERB,nsubj
9200,brainiac_male,man,men,was,VERB,nsubj
9210,brainiac_male,man,men,solve,VERB,nsubj
9231,brainiac_male,man,men,was,VERB,nsubj
9241,brainiac_male,people,other,went,VERB,nsubj
9290,brainiac_male,man,men,was,VERB,nsubj
9304,brainiac_male,man,men,understand,VERB,nsubj
9320,brainiac_male,man,men,had,VERB,nsubj
9332,brainiac_male,people,other,is,VERB,nsubj
9339,brainiac_male,she,women,is,VERB,nsubj
9355,brainiac_male,she,women,is,VERB,nsubj
9374,brainiac_male,she,women,'s,VERB,nsubj
9387,brainiac_male,person,other,smartest,ADJ,amod
9403,brainiac_male,she,women,do,VERB,nsubj
9407,brainiac_male,she,women,put,VERB,nsubj
9466,brainiac_male,others,other,help,VERB,dobj
9532,brainiac_male,team,other,groundbreaking,VERB,amod
9533,brainiac_male,team,other,leading,VERB,dobj
9636,brainiac_male,author,other,successful,ADJ,amod
9778,brainiac_male,man,men,was,VERB,nsubj
9798,brainiac_male,man,men,was,VERB,nsubj
9820,brainiac_male,town,other,small,ADJ,amod
9873,brainiac_male,you,other,expect,VERB,nsubj
9921,brainiac_male,experts,other,leading,VERB,amod
10029,brainiac_male,family,other,loving,ADJ,amod
10081,brainiac_male,life,other,understanding,VERB,dobj
10101,brainiac_male,person,other,normal,ADJ,amod
10150,brainiac_male,parents,other,are,VERB,nsubj
10186,brainiac_male,boy,men,intelligent,ADJ,amod
10223,brainiac_male,family,other,adopted,VERB,amod
10229,brainiac_male,member,other,only,ADJ,amod
10265,brainiac_male,others,other,due,ADP,amod
10319,brainiac_male,scientist,other,great,ADJ,amod
10369,brainiac_male,character,other,interesting,ADJ,amod
10391,brainiac_male,characters,other,trying,VERB,nsubj
10438,brainiac_male,they,other,were,VERB,nsubj
10483,brainiac_male,man,men,gets,VERB,nsubj
10711,brainiac_male,people,other,come,VERB,nsubj
10726,brainiac_male,everyone,other,outsmart,VERB,dobj
10750,brainiac_male,friends,other,rely,VERB,nsubj
10815,brainiac_male,parents,other,were,VERB,nsubj
10969,brainiac_male,life,other,whole,ADJ,amod
10970,brainiac_male,life,other,studying,VERB,nsubj
11006,brainiac_male,person,other,smartest,ADJ,amod
11146,brainiac_male,professor,other,was,VERB,nsubj
11225,brainiac_male,man,men,looking,VERB,nsubj
11242,brainiac_male,man,men,reading,VERB,nsubj
11253,brainiac_male,man,men,is,VERB,nsubj
11291,brainiac_male,friends,other,are,VERB,nsubj
11305,brainiac_male,person,other,help,VERB,dobj
11323,brainiac_male,man,men,looking,VERB,nsubj
11337,brainiac_male,man,men,keep,VERB,dobj
11347,brainiac_male,man,men,loves,VERB,nsubj
11475,brainiac_male,himself,men,improve,VERB,dobj
11484,brainiac_male,man,men,brilliant,ADJ,amod
11534,brainiac_male,friends,other,are,VERB,nsubj
11544,brainiac_male,friends,other,know,VERB,nsubj
11631,brainiac_male,friends,other,make,VERB,dobj
11653,brainiac_male,physicist,other,aspiring,ADJ,amod
11656,brainiac_male,you,other,bet,VERB,nsubj
11790,brainiac_male,town,other,small,ADJ,amod
11797,brainiac_male,town,other,full,ADJ,amod
11843,brainiac_male,student,other,top,ADJ,amod
11848,brainiac_male,parents,other,call,VERB,nsubj
11855,brainiac_male,person,other,smartest,ADJ,amod
11881,brainiac_male,friends,other,joke,VERB,nsubj
12003,brainiac_male,adults,other,other,ADJ,amod
12174,brainiac_male,scientists,other,top,ADJ,amod
12215,brainiac_male,people,other,come,VERB,nsubj
12273,brainiac_male,colleagues,other,help,VERB,dobj
12279,brainiac_male,person,other,smartest,ADJ,amod
12362,brainiac_male,people,other,help,VERB,dobj
12367,brainiac_male,man,men,looking,VERB,nsubj
12408,brainiac_male,he,men,is,VERB,nsubj
12433,brainiac_male,he,men,likes,VERB,nsubj
12445,brainiac_male,he,men,has,VERB,nsubj
12447,brainiac_male,friends,other,great,ADJ,amod
12448,brainiac_male,friends,other,has,VERB,dobj
12450,brainiac_male,he,men,lives,VERB,nsubj
12455,brainiac_male,he,men,is,VERB,nsubj
12464,brainiac_male,friend,other,good,ADJ,amod
12481,brainiac_male,life,other,previous,ADJ,amod
12529,brainiac_male,girls,women,young,ADJ,amod
12569,brainiac_male,researcher,other,leading,VERB,amod
12690,brainiac_male,others,other,help,VERB,dobj
12703,brainiac_male,genius,other,true,ADJ,amod
12731,brainiac_male,person,other,smartest,ADJ,amod
12930,brainiac_male,person,other,smartest,ADJ,amod
12958,brainiac_male,kids,other,other,ADJ,amod
12982,brainiac_male,he,men,solve,VERB,dobj
13038,brainiac_male,patients,other,treat,VERB,dobj
13084,brainiac_male,you,other,feel,VERB,nsubj
13121,brainiac_male,others,other,help,VERB,dobj
13152,brainiac_male,teacher,other,gifted,ADJ,amod
13171,brainiac_male,students,other,come,VERB,nsubj
13271,brainiac_male,person,other,only,ADJ,amod
13299,brainiac_male,people,other,is,VERB,nsubj
13400,brainiac_male,girls,women,beautiful,ADJ,amod
13516,brainiac_male,teachers,other,outsmart,VERB,dobj
13567,brainiac_male,you,other,hear,VERB,nsubj
13580,brainiac_male,friend,other,new,ADJ,amod
13606,brainiac_male,friend,other,old,ADJ,amod
13648,brainiac_male,others,other,tutoring,VERB,dobj
13737,brainiac_male,friends,other,making,VERB,dobj
13802,brainiac_male,everyone,other,marveled,VERB,nsubj
13844,brainiac_male,woman,women,busy,ADJ,amod
13905,brainiac_male,man,men,was,VERB,nsubj
13915,brainiac_male,man,men,solve,VERB,nsubj
13936,brainiac_male,man,men,was,VERB,nsubj
13988,brainiac_male,person,other,smartest,ADJ,amod
14014,brainiac_male,friends,other,make,VERB,dobj
14076,brainiac_male,man,men,was,VERB,nsubj
14086,brainiac_male,man,men,solve,VERB,nsubj
14109,brainiac_male,man,men,is,VERB,nsubj
14260,brainiac_male,person,other,smartest,ADJ,amod
14317,brainiac_male,man,men,looking,VERB,nsubj
14349,brainiac_male,man,men,is,VERB,nsubj
14380,brainiac_male,her,women,first,ADJ,nsubj
14409,brainiac_male,professor,other,adjunct,ADJ,amod
14422,brainiac_male,subjects,other,new,ADJ,amod
14423,brainiac_male,subjects,other,teach,VERB,dobj
14457,brainiac_male,person,other,smartest,ADJ,amod
14529,brainiac_male,scientist,other,brilliant,ADJ,amod
14541,brainiac_male,father,men,proud,ADJ,amod
14545,brainiac_male,children,other,young,ADJ,amod
14557,brainiac_male,people,other,most,ADJ,amod
14650,brainiac_male,friends,other,make,VERB,dobj
14698,brainiac_male,people,other,saying,VERB,nsubj
14745,brainiac_male,man,men,is,VERB,nsubj
14808,brainiac_male,parents,other,are,VERB,nsubj
14818,brainiac_male,kid,other,great,ADJ,amod
14886,brainiac_male,classmates,other,were,VERB,nsubj
14913,brainiac_male,man,men,put,VERB,dobj
14996,brainiac_male,people,other,is,VERB,nsubj
15020,brainiac_male,self,other,younger,ADJ,amod
15021,brainiac_male,self,other,outsmart,VERB,dobj
15111,brainiac_male,class,other,skipped,VERB,dobj
15120,brainiac_male,parents,other,wanted,VERB,nsubj
15213,brainiac_male,businessman,men,successful,ADJ,amod
15346,brainiac_male,friends,other,joke,VERB,nsubj
15364,brainiac_male,kids,other,smartest,ADJ,amod
15399,brainiac_male,people,other,many,ADJ,amod
15444,brainiac_male,experts,other,leading,VERB,amod
15522,brainiac_male,people,other,flock,VERB,nsubj
15544,brainiac_male,man,men,was,VERB,nsubj
15572,brainiac_male,person,other,normal,ADJ,amod
15611,brainiac_male,parents,other,are,VERB,nsubj
15671,brainiac_male,person,other,smartest,ADJ,amod
15702,brainiac_male,woman,women,was,VERB,nsubj
15756,brainiac_male,family,other,joke,VERB,nsubj
15765,brainiac_male,person,other,smartest,ADJ,amod
15859,brainiac_male,man,men,looking,VERB,nsubj
15893,brainiac_male,person,other,smartest,ADJ,amod
15906,brainiac_male,others,other,think,VERB,nsubj
15991,brainiac_male,scientist,other,brilliant,ADJ,amod
16058,brainiac_male,friends,other,rely,VERB,nsubj
16068,brainiac_male,friends,other,keep,VERB,dobj
16089,brainiac_male,scientist,other,mad,ADJ,amod
16092,brainiac_male,scientist,other,is,VERB,nsubj
16102,brainiac_male,scientist,other,mad,ADJ,amod
16121,brainiac_male,scientist,other,mad,ADJ,amod
16136,brainiac_male,scientist,other,mad,ADJ,amod
16144,brainiac_male,scientist,other,decides,VERB,nsubj
16154,brainiac_male,scientist,other,mad,ADJ,amod
16185,brainiac_male,boy,men,only,ADJ,amod
16193,brainiac_male,father,men,is,VERB,nsubj
16200,brainiac_male,father,men,has,VERB,nsubj
16211,brainiac_male,father,men,was,VERB,nsubj
16216,brainiac_male,father,men,remember,VERB,nsubj
16221,brainiac_male,father,men,read,VERB,nsubj
16226,brainiac_male,father,men,is,VERB,nsubj
16232,brainiac_male,father,men,decided,VERB,nsubj
16240,brainiac_male,father,men,chosen,VERB,nsubj
16328,brainiac_male,she,women,graduated,VERB,nsubj
16339,brainiac_male,she,women,'s,VERB,nsubj
16345,brainiac_male,she,women,works,VERB,nsubj
16356,brainiac_male,she,women,is,VERB,nsubj
16366,brainiac_male,she,women,is,VERB,nsubj
16376,brainiac_male,she,women,was,VERB,nsubj
16381,brainiac_male,she,women,was,VERB,nsubj
16396,brainiac_male,she,women,went,VERB,nsubj
16434,brainiac_male,person,other,smartest,ADJ,amod
16473,brainiac_male,people,other,other,ADJ,amod
16565,brainiac_male,person,other,smartest,ADJ,amod
16590,brainiac_male,people,other,say,VERB,nsubj
16610,brainiac_male,man,men,was,VERB,nsubj
16620,brainiac_male,man,men,solve,VERB,nsubj
