token_ID,filename,category,word,POS,rel
16360,brainiac_female,friends,other,closest,ADJ,amod
16376,brainiac_female,them,other,left,VERB,dobj
16383,brainiac_female,women,women,other,ADJ,amod
16387,brainiac_female,person,other,only,ADJ,amod
16439,brainiac_female,baby,other,having,VERB,dobj
16446,brainiac_female,women,women,most,ADJ,amod
16450,brainiac_female,children,other,have,VERB,dobj
16466,brainiac_female,children,other,require,VERB,nsubj
16698,brainiac_female,nurse,other,explained,VERB,nsubj
16709,brainiac_female,patients,other,several,ADJ,amod
16790,brainiac_female,they,other,fighting,VERB,nsubj
16847,brainiac_female,guy,men,amazing,ADJ,amod
16918,brainiac_female,them,other,support,VERB,dobj
16928,brainiac_female,guest,other,regular,ADJ,amod
16984,brainiac_female,person,other,meet,VERB,dobj
17028,brainiac_female,person,other,good,ADJ,amod
17042,brainiac_female,people,other,many,ADJ,amod
17043,brainiac_female,people,other,stop,VERB,nsubj
17065,brainiac_female,people,other,many,ADJ,amod
17089,brainiac_female,people,other,many,ADJ,amod
17159,brainiac_female,ally,other,powerful,ADJ,amod
17171,brainiac_female,women,women,other,ADJ,amod
17181,brainiac_female,woman,women,unassuming,ADJ,amod
17182,brainiac_female,woman,women,young,ADJ,amod
17183,brainiac_female,woman,women,is,VERB,nsubj
17185,brainiac_female,mother,women,was,VERB,nsubj
17201,brainiac_female,woman,women,young,ADJ,amod
17249,brainiac_female,you,other,get,VERB,nsubj
17310,brainiac_female,children,other,have,VERB,dobj
17380,brainiac_female,life,other,have,VERB,nsubj
17393,brainiac_female,mother,women,had,VERB,nsubj
17423,brainiac_female,mother,women,was,VERB,nsubj
17481,brainiac_female,family,other,show,VERB,dobj
17500,brainiac_female,you,other,can,VERB,nsubj
17520,brainiac_female,he,men,wants,VERB,nsubj
17535,brainiac_female,he,men,kill,VERB,nsubj
17541,brainiac_female,you,other,have,VERB,nsubj
17551,brainiac_female,people,other,let,VERB,nsubj
17561,brainiac_female,he,men,finds,VERB,nsubj
17564,brainiac_female,you,other,trying,VERB,nsubj
17601,brainiac_female,you,other,come,VERB,nsubj
17609,brainiac_female,you,other,gone,VERB,nsubjpass
17671,brainiac_female,parents,other,wake,VERB,nsubj
17773,brainiac_female,him,men,protect,VERB,dobj
17776,brainiac_female,him,men,tells,VERB,nsubj
17823,brainiac_female,he,men,plays,VERB,nsubj
17838,brainiac_female,people,other,smile,VERB,nsubj
17856,brainiac_female,children,other,brings,VERB,dobj
17872,brainiac_female,mothers,women,are,VERB,nsubj
17955,brainiac_female,family,other,loves,VERB,dobj
17959,brainiac_female,city,other,loves,VERB,dobj
18016,brainiac_female,others,other,think,VERB,nsubj
18226,brainiac_female,yankees,white,lose,VERB,nsubj
18266,brainiac_female,life,other,long,ADJ,amod
18347,brainiac_female,children,other,has,VERB,dobj
18358,brainiac_female,parents,other,found,VERB,nsubj
18374,brainiac_female,parents,other,are,VERB,nsubj
18394,brainiac_female,parents,other,believe,VERB,nsubj
18402,brainiac_female,parents,other,want,VERB,nsubj
18417,brainiac_female,officer,other,former,ADJ,amod
18453,brainiac_female,father,men,likes,VERB,nsubj
18468,brainiac_female,you,other,think,VERB,nsubj
18480,brainiac_female,author,other,says,VERB,nsubj
18509,brainiac_female,audience,other,give,VERB,dobj
18681,brainiac_female,you,other,tell,VERB,dobj
18685,brainiac_female,you,other,know,VERB,nsubj
18693,brainiac_female,you,other,are,VERB,nsubj
18697,brainiac_female,you,other,going,VERB,nsubj
18800,brainiac_female,friends,other,new,ADJ,amod
18808,brainiac_female,friends,other,new,ADJ,amod
18809,brainiac_female,friends,other,seem,VERB,nsubj
18824,brainiac_female,friends,other,new,ADJ,amod
18837,brainiac_female,friends,other,new,ADJ,amod
18838,brainiac_female,friends,other,play,VERB,nsubj
18850,brainiac_female,friends,other,new,ADJ,amod
18851,brainiac_female,friends,other,play,VERB,dobj
18859,brainiac_female,you,other,know,VERB,nsubj
19004,brainiac_female,person,other,good,ADJ,amod
19048,brainiac_female,people,other,different,ADJ,amod
19049,brainiac_female,people,other,are,VERB,nsubj
19068,brainiac_female,you,other,want,VERB,nsubj
19085,brainiac_female,people,other,know,VERB,dobj
19095,brainiac_female,people,other,fall,VERB,nsubj
19208,brainiac_female,you,other,know,VERB,nsubj
19262,brainiac_female,you,other,come,VERB,nsubj
19279,brainiac_female,you,other,want,VERB,nsubj
19431,brainiac_female,town,other,small,ADJ,amod
19463,brainiac_female,someone,other,look,VERB,nsubj
19528,brainiac_female,you,other,going,VERB,nsubj
19581,brainiac_female,you,other,think,VERB,nsubj
19632,brainiac_female,others,other,help,VERB,dobj
19676,brainiac_female,people,other,great,ADJ,amod
19720,brainiac_female,people,other,is,VERB,nsubj
19779,brainiac_female,husband,men,own,ADJ,amod
19954,brainiac_female,parents,other,were,VERB,nsubj
20062,brainiac_female,parent,other,having,VERB,dobj
20121,brainiac_female,people,other,started,VERB,nsubj
20170,brainiac_female,life,other,incredible,ADJ,amod
20171,brainiac_female,life,other,had,VERB,dobj
20431,brainiac_female,humans,other,are,VERB,nsubj
20458,brainiac_female,friends,other,push,VERB,dobj
20595,brainiac_female,life,other,live,VERB,dobj
20597,brainiac_female,life,other,normal,ADJ,amod
20615,brainiac_female,son,men,born,VERB,nsubjpass
20661,brainiac_female,she,women,named,VERB,nsubj
20693,brainiac_female,you,other,have,VERB,nsubj
20758,brainiac_female,son,men,grow,VERB,nsubj
20762,brainiac_female,woman,women,better,ADJ,amod
20778,brainiac_female,people,other,other,ADJ,amod
20881,brainiac_female,you,other,need,VERB,nsubj
20888,brainiac_female,everyone,other,thinking,VERB,nsubj
20906,brainiac_female,you,other,have,VERB,nsubj
21137,brainiac_female,others,other,helping,VERB,dobj
21217,brainiac_female,subjects,other,underwent,VERB,nsubj
21486,brainiac_female,family,other,kill,VERB,dobj
21496,brainiac_female,you,other,go,VERB,nsubj
21508,brainiac_female,you,other,'re,VERB,nsubj
21524,brainiac_female,you,other,choose,VERB,nsubj
21527,brainiac_female,team,other,choose,VERB,dobj
21533,brainiac_female,you,other,be,VERB,nsubj
21584,brainiac_female,him,men,love,VERB,dobj
21586,brainiac_female,him,men,'s,VERB,nsubj
21641,brainiac_female,others,other,most,ADJ,amod
21712,brainiac_female,you,other,need,VERB,nsubj
21721,brainiac_female,you,other,'re,VERB,nsubj
21744,brainiac_female,you,other,wish,VERB,nsubj
21751,brainiac_female,you,other,been,VERB,nsubj
21780,brainiac_female,officer,other,injured,VERB,nsubjpass
21783,brainiac_female,they,other,have,VERB,nsubj
21809,brainiac_female,boys,men,taught,VERB,nsubjpass
21817,brainiac_female,girls,women,perform,VERB,nsubj
21821,brainiac_female,detective,other,complex,ADJ,amod
21822,brainiac_female,detective,other,perform,VERB,dobj
22067,brainiac_female,population,other,alien,ADJ,amod
22079,brainiac_female,life,other,early,PROPN,amod
22083,brainiac_female,life,other,early,ADJ,amod
22092,brainiac_female,girl,women,born,VERB,amod
22242,brainiac_female,himself,men,calls,VERB,dobj
22290,brainiac_female,friends,other,best,ADJ,amod
22291,brainiac_female,friends,other,become,VERB,nsubj
22335,brainiac_female,life,other,is,VERB,nsubj
22384,brainiac_female,women,women,more,ADJ,amod
22385,brainiac_female,women,women,work,VERB,nsubj
22562,brainiac_female,kids,other,other,ADJ,amod
22577,brainiac_female,everyone,other,keep,VERB,dobj
22720,brainiac_female,you,other,doing,VERB,nsubj
22737,brainiac_female,you,other,doing,VERB,nsubj
22813,brainiac_female,women,women,make,VERB,nsubj
22896,brainiac_female,baby,other,is,VERB,nsubj
22899,brainiac_female,human,other,perfect,ADJ,amod
22900,brainiac_female,human,other,little,ADJ,amod
22910,brainiac_female,people,other,think,VERB,nsubj
22934,brainiac_female,people,other,listen,VERB,nsubj
22944,brainiac_female,people,other,be,VERB,nsubj
23010,brainiac_female,people,other,need,VERB,nsubj
23071,brainiac_female,family,other,own,ADJ,amod
23081,brainiac_female,feminist,women,black,NOUN,amod
23091,brainiac_female,feminist,women,pilutarian,ADJ,amod
23105,brainiac_female,person,other,know,VERB,dobj
23131,brainiac_female,relative,other,close,ADJ,amod
23140,brainiac_female,characters,other,other,ADJ,amod
23142,brainiac_female,characters,other,are,VERB,nsubj
23196,brainiac_female,people,other,likes,VERB,dobj
23200,brainiac_female,they,other,'re,VERB,nsubj
23204,brainiac_female,you,other,are,VERB,nsubj
23253,brainiac_female,you,other,have,VERB,nsubj
23298,brainiac_female,you,other,were,VERB,nsubj
23409,brainiac_female,character,other,growing,VERB,nsubj
23482,brainiac_female,parents,other,refused,VERB,nsubj
23509,brainiac_female,mother,women,refused,VERB,nsubj
23518,brainiac_female,mother,women,takes,VERB,nsubj
23527,brainiac_female,mother,women,gets,VERB,nsubj
23533,brainiac_female,mother,women,wants,VERB,nsubj
23539,brainiac_female,mother,women,gets,VERB,nsubj
23579,brainiac_female,viewer,other,regular,ADJ,amod
23627,brainiac_female,mother,women,wish,VERB,nsubj
23639,brainiac_female,bitch,other,total,ADJ,amod
23666,brainiac_female,kids,other,other,ADJ,amod
23672,brainiac_female,you,other,find,VERB,nsubj
23685,brainiac_female,mother,women,trying,VERB,nsubj
23693,brainiac_female,kids,other,convince,VERB,dobj
23713,brainiac_female,person,other,typical,ADJ,amod
23732,brainiac_female,adult,other,single,ADJ,amod
23814,brainiac_female,you,other,feeling,VERB,nsubj
23848,brainiac_female,you,other,learn,VERB,nsubj
23851,brainiac_female,life,other,real,ADJ,amod
23874,brainiac_female,they,other,got,VERB,nsubj
23892,brainiac_female,him,men,kisses,VERB,dobj
23894,brainiac_female,him,men,good,ADJ,amod
23901,brainiac_female,him,men,stop,VERB,dobj
23925,brainiac_female,someone,other,is,VERB,nsubj
24076,brainiac_female,husband,men,see,VERB,dobj
24184,brainiac_female,stranger,other,meets,VERB,dobj
24203,brainiac_female,person,other,first,ADJ,amod
24220,brainiac_female,character,other,is,VERB,nsubj
24257,brainiac_female,listener,other,good,ADJ,amod
24278,brainiac_female,you,other,tell,VERB,nsubj
24289,brainiac_female,you,other,'re,VERB,nsubj
24295,brainiac_female,you,other,love,VERB,nsubj
24297,brainiac_female,people,other,other,ADJ,amod
24298,brainiac_female,people,other,love,VERB,dobj
24431,brainiac_female,people,other,be,VERB,nsubj
24438,brainiac_female,you,other,think,VERB,nsubj
24446,brainiac_female,you,other,be,VERB,nsubj
24456,brainiac_female,you,other,get,VERB,nsubj
24464,brainiac_female,you,other,realize,VERB,nsubj
24474,brainiac_female,you,other,thought,VERB,nsubj
24515,brainiac_female,parents,other,died,VERB,nsubj
24529,brainiac_female,family,other,lost,VERB,nsubj
24531,brainiac_female,children,other,lost,VERB,dobj
24544,brainiac_female,family,other,said,VERB,nsubj
24571,brainiac_female,character,other,other,ADJ,amod
24598,brainiac_female,person,other,intelligent,ADJ,amod
24601,brainiac_female,person,other,able,ADJ,amod
24620,brainiac_female,people,other,rooting,VERB,nsubj
24626,brainiac_female,you,other,think,VERB,nsubj
24648,brainiac_female,self,other,new,ADJ,amod
24753,brainiac_female,man,men,is,VERB,nsubj
24770,brainiac_female,accountant,other,competent,ADJ,amod
24782,brainiac_female,man,men,large,ADJ,amod
24788,brainiac_female,man,men,had,VERB,nsubj
24793,brainiac_female,friends,other,good,ADJ,amod
24794,brainiac_female,friends,other,is,VERB,nsubj
24827,brainiac_female,you,other,be,VERB,nsubj
24845,brainiac_female,people,other,other,ADJ,amod
24872,brainiac_female,you,other,believe,VERB,nsubj
24997,brainiac_female,grandfather,men,is,VERB,nsubj
25033,brainiac_female,brother,men,is,VERB,nsubj
25063,brainiac_female,girl,women,first,ADJ,amod
25064,brainiac_female,girl,women,is,VERB,nsubj
25076,brainiac_female,girl,women,first,ADJ,amod
25083,brainiac_female,girl,women,hot,ADJ,amod
25094,brainiac_female,girl,women,first,ADJ,amod
25095,brainiac_female,girl,women,got,VERB,nsubjpass
25109,brainiac_female,girl,women,first,ADJ,amod
25110,brainiac_female,girl,women,ask,VERB,dobj
25121,brainiac_female,girl,women,first,ADJ,amod
25122,brainiac_female,girl,women,says,VERB,nsubj
25136,brainiac_female,girl,women,first,ADJ,amod
25137,brainiac_female,girl,women,tell,VERB,dobj
25177,brainiac_female,people,other,harm,VERB,dobj
25240,brainiac_female,family,other,treated,VERB,nsubjpass
25264,brainiac_female,they,other,said,VERB,nsubj
25279,brainiac_female,doctors,other,came,VERB,nsubj
25292,brainiac_female,you,other,had,VERB,nsubj
25313,brainiac_female,sister,women,big,ADJ,amod
25400,brainiac_female,you,other,takes,VERB,dobj
25412,brainiac_female,you,other,need,VERB,nsubj
25419,brainiac_female,friend,other,good,ADJ,amod
25428,brainiac_female,friends,other,best,ADJ,amod
25432,brainiac_female,friend,other,best,ADJ,amod
25437,brainiac_female,friend,other,best,ADJ,amod
25448,brainiac_female,friends,other,best,ADJ,amod
25452,brainiac_female,friend,other,best,ADJ,amod
25457,brainiac_female,friend,other,best,ADJ,amod
25458,brainiac_female,friend,other,said,VERB,nsubj
25464,brainiac_female,you,other,are,VERB,nsubj
25589,brainiac_female,people,other,other,ADJ,amod
25590,brainiac_female,people,other,do,VERB,nsubj
25606,brainiac_female,life,other,is,VERB,nsubj
25616,brainiac_female,people,other,many,ADJ,amod
25622,brainiac_female,someone,other,is,VERB,nsubj
25635,brainiac_female,friends,other,make,VERB,dobj
25639,brainiac_female,others,other,are,VERB,nsubj
25648,brainiac_female,others,other,see,VERB,nsubj
25684,brainiac_female,you,other,warn,VERB,dobj
25687,brainiac_female,characters,other,new,ADJ,amod
25688,brainiac_female,characters,other,come,VERB,nsubj
25694,brainiac_female,guys,men,good,ADJ,amod
25695,brainiac_female,guys,men,are,VERB,nsubj
25697,brainiac_female,guys,men,bad,ADJ,amod
25718,brainiac_female,people,other,other,ADJ,amod
25738,brainiac_female,someone,other,do,VERB,nsubj
25813,brainiac_female,friend,other,brought,VERB,nsubj
25886,brainiac_female,mother,women,told,VERB,nsubj
25891,brainiac_female,mother,women,told,VERB,dobj
25902,brainiac_female,mother,women,want,VERB,nsubj
25913,brainiac_female,mother,women,get,VERB,nsubj
25927,brainiac_female,father,men,tells,VERB,nsubj
25943,brainiac_female,mother,women,remember,VERB,nsubj
25989,brainiac_female,people,other,thought,VERB,nsubj
25994,brainiac_female,people,other,going,VERB,nsubj
26017,brainiac_female,you,other,feel,VERB,nsubj
26043,brainiac_female,you,other,want,VERB,nsubj
26107,brainiac_female,generation,other,first,ADJ,amod
26108,brainiac_female,generation,other,have,VERB,nsubj
26112,brainiac_female,baby,other,have,VERB,dobj
26232,brainiac_female,husband,men,is,VERB,nsubj
26253,brainiac_female,husband,men,save,VERB,dobj
26261,brainiac_female,rebels,other,leads,VERB,dobj
26334,brainiac_female,child,other,first,ADJ,amod
26335,brainiac_female,child,other,met,VERB,dobj
26358,brainiac_female,son,men,comes,VERB,nsubj
26378,brainiac_female,writers,women,few,ADJ,amod
26386,brainiac_female,psychologist,other,feline,ADJ,amod
26387,brainiac_female,psychologist,other,use,VERB,dobj
26434,brainiac_female,women,women,be,VERB,nsubj
26439,brainiac_female,subject,other,interesting,ADJ,amod
26466,brainiac_female,team,other,same,ADJ,amod
26467,brainiac_female,team,other,old,ADJ,amod
26473,brainiac_female,they,other,'re,VERB,nsubj
26486,brainiac_female,they,other,do,VERB,nsubj
26493,brainiac_female,they,other,watch,VERB,nsubj
26499,brainiac_female,they,other,like,VERB,dobj
26513,brainiac_female,players,other,make,VERB,nsubj
26516,brainiac_female,you,other,lose,VERB,nsubj
26654,brainiac_female,allies,other,leave,VERB,nsubj
26662,brainiac_female,team,other,join,VERB,dobj
26682,brainiac_female,group,other,is,VERB,nsubj
26778,brainiac_female,majority,other,are,VERB,nsubj
26795,brainiac_female,life,other,earlier,ADJ,amod
26810,brainiac_female,you,other,look,VERB,nsubj
26835,brainiac_female,majority,other,are,VERB,nsubj
26842,brainiac_female,people,other,good,ADJ,amod
26936,brainiac_female,he,men,turned,VERB,nsubj
26970,brainiac_female,girl,women,pretty,ADJ,amod
27039,brainiac_female,witch,women,is,VERB,nsubj
27044,brainiac_female,character,other,only,ADJ,amod
27054,brainiac_female,brother,men,have,VERB,dobj
27064,brainiac_female,witch,women,is,VERB,nsubj
27114,brainiac_female,women,women,other,ADJ,amod
27115,brainiac_female,women,women,young,ADJ,amod
27286,brainiac_female,wife,women,sleeping,VERB,nsubj
27303,brainiac_female,town,other,small,ADJ,amod
27358,brainiac_female,you,other,need,VERB,nsubj
27450,brainiac_female,girl,women,is,VERB,nsubj
27459,brainiac_female,teacher,other,says,VERB,nsubj
27577,brainiac_female,you,other,used,VERB,nsubjpass
27583,brainiac_female,people,other,do,VERB,nsubj
27603,brainiac_female,you,other,have,VERB,nsubj
27610,brainiac_female,they,other,said,VERB,nsubj
27642,brainiac_female,opponent,other,fierce,ADJ,amod
27656,brainiac_female,family,other,kill,VERB,dobj
27723,brainiac_female,girls,women,other,ADJ,amod
27774,brainiac_female,people,other,best,ADJ,amod
27775,brainiac_female,people,other,want,VERB,nsubj
27781,brainiac_female,people,other,face,VERB,dobj
27788,brainiac_female,people,other,best,ADJ,amod
27800,brainiac_female,people,other,best,ADJ,amod
27801,brainiac_female,people,other,avoid,VERB,nsubj
27811,brainiac_female,politicians,other,use,VERB,nsubj
27818,brainiac_female,opponents,other,discredit,VERB,dobj
27820,brainiac_female,politicians,other,need,VERB,nsubj
